wluna_date,luna_price,luna_total_volume,luna_date,luna_market_cap,wcelo_date,celo_price,celo_total_volume,celo_date,celo_market_cap,luna_celo_ratio
2020-05-22 00:00:00 UTC,0.179572,4801807.454,5/22/2020,72187943.8,2020-05-22 00:00:00 UTC,0.818999657,63137.73806,5/22/2020,267812888,0.219257723
2020-05-23 00:00:00 UTC,0.182917921,3147397.634,5/23/2020,73533004.36,2020-05-23 00:00:00 UTC,0.988004185,1729708.613,5/23/2020,323077368.5,0.185138812
2020-05-24 00:00:00 UTC,0.186008617,3048746.659,5/24/2020,74775463.92,2020-05-24 00:00:00 UTC,2.463325227,4066178.688,5/24/2020,805507349.2,0.075511189
2020-05-25 00:00:00 UTC,0.181350117,4166765.905,5/25/2020,72902747.07,2020-05-25 00:00:00 UTC,1.799572106,3229256.522,5/25/2020,588460078.8,0.100774021
2020-05-26 00:00:00 UTC,0.189055895,4121474.165,5/26/2020,76000469.87,2020-05-26 00:00:00 UTC,1.433089729,2202754.816,5/26/2020,468620341.2,0.131921883
2020-05-27 00:00:00 UTC,0.196041452,5150439.112,5/27/2020,78808663.84,2020-05-27 00:00:00 UTC,1.449355767,2206783.376,5/27/2020,473939335.7,0.135261098
2020-05-28 00:00:00 UTC,0.19609258,5472586.874,5/28/2020,78829217.06,2020-05-28 00:00:00 UTC,1.507492564,2258634.26,5/28/2020,492950068.6,0.130078638
2020-05-29 00:00:00 UTC,0.197123205,5314996.592,5/29/2020,79243528.35,2020-05-29 00:00:00 UTC,1.494215275,2277212.011,5/29/2020,488608394.9,0.131924234
2020-05-30 00:00:00 UTC,0.197815055,6837230.552,5/30/2020,79521651.95,2020-05-30 00:00:00 UTC,1.589261426,2247055.79,5/30/2020,519688486.2,0.124469802
2020-05-31 00:00:00 UTC,0.196571036,4466076.704,5/31/2020,79021556.53,2020-05-31 00:00:00 UTC,1.48307202,1039682.397,5/31/2020,484964550.5,0.132543149
2020-06-01 00:00:00 UTC,0.197921161,3162438.582,6/1/2020,79564306.73,2020-06-01 00:00:00 UTC,1.566775137,1051249.529,6/1/2020,512335469.8,0.12632391
2020-06-02 00:00:00 UTC,0.200598584,4667663.609,6/2/2020,80640630.79,2020-06-02 00:00:00 UTC,1.527917763,1043869.663,6/2/2020,499629108.4,0.131288862
2020-06-03 00:00:00 UTC,0.199556142,4825712.238,6/3/2020,80221568.91,2020-06-03 00:00:00 UTC,1.51857212,477856.5063,6/3/2020,496573083.2,0.131410382
2020-06-04 00:00:00 UTC,0.202976747,3864767.289,6/4/2020,81596652.43,2020-06-04 00:00:00 UTC,1.544103234,245352.1949,6/4/2020,504921757.6,0.131452835
2020-06-05 00:00:00 UTC,0.216819579,8105622.083,6/5/2020,87161470.79,2020-06-05 00:00:00 UTC,1.640301119,449122.3539,6/5/2020,536378466,0.13218279
2020-06-06 00:00:00 UTC,0.212125045,2924897.874,6/6/2020,85274267.92,2020-06-06 00:00:00 UTC,1.627521921,351744.3495,6/6/2020,532199668,0.130336214
2020-06-07 00:00:00 UTC,0.211445779,8470560.116,6/7/2020,85001203.27,2020-06-07 00:00:00 UTC,1.600812395,317284.9368,6/7/2020,523465653.3,0.132086545
2020-06-08 00:00:00 UTC,0.215205317,6416165.763,6/8/2020,86512537.39,2020-06-08 00:00:00 UTC,1.611959947,269413.3784,6/8/2020,527110902.6,0.133505375
2020-06-09 00:00:00 UTC,0.218626543,4271643.134,6/9/2020,87887870.22,2020-06-09 00:00:00 UTC,1.77616103,270613.7699,6/9/2020,580804656.7,0.12308937
2020-06-10 00:00:00 UTC,0.223097965,7748278.396,6/10/2020,89685382.06,2020-06-10 00:00:00 UTC,1.729164933,312888.7373,6/10/2020,565436933,0.129020639
2020-06-11 00:00:00 UTC,0.22713784,6735459.257,6/11/2020,91309411.86,2020-06-11 00:00:00 UTC,1.803853028,329411.4077,6/11/2020,589859940.2,0.125918152
2020-06-12 00:00:00 UTC,0.20233979,5017351.453,6/12/2020,81340595.4,2020-06-12 00:00:00 UTC,1.706346829,394721.234,6/12/2020,557975413.1,0.118580693
2020-06-13 00:00:00 UTC,0.211399403,2358479.162,6/13/2020,84982560.19,2020-06-13 00:00:00 UTC,1.722788334,331336.7025,6/13/2020,563351785.3,0.122707705
2020-06-14 00:00:00 UTC,0.213329704,2346740.962,6/14/2020,85758541.2,2020-06-14 00:00:00 UTC,1.574005023,380406.6353,6/14/2020,514699642.6,0.135533052
2020-06-15 00:00:00 UTC,0.21208481,3129241.744,6/15/2020,85258093.81,2020-06-15 00:00:00 UTC,1.6834219,338638.4162,6/15/2020,550478961.3,0.125984348
2020-06-16 00:00:00 UTC,0.205010622,3330201.118,6/16/2020,82414270.1,2020-06-16 00:00:00 UTC,1.606660243,293580.6129,6/16/2020,525377899.4,0.127600482
2020-06-17 00:00:00 UTC,0.216778496,3243815.831,6/17/2020,87144955.34,2020-06-17 00:00:00 UTC,1.742865562,405610.8803,6/17/2020,569917038.8,0.124380503
2020-06-18 00:00:00 UTC,0.213314056,3317132.94,6/18/2020,85752250.44,2020-06-18 00:00:00 UTC,1.719740256,355401.2925,6/18/2020,562355063.8,0.124038532
2020-06-19 00:00:00 UTC,0.211335096,3167603.881,6/19/2020,84956708.51,2020-06-19 00:00:00 UTC,1.792369668,437463.8913,6/19/2020,586104881.5,0.117908208
2020-06-20 00:00:00 UTC,0.21316421,2812243.587,6/20/2020,85692012.56,2020-06-20 00:00:00 UTC,1.77888267,457047.2847,6/20/2020,581694633,0.119830393
2020-06-21 00:00:00 UTC,0.211775838,3008365.898,6/21/2020,85133886.71,2020-06-21 00:00:00 UTC,1.834065719,257705.5167,6/21/2020,599739490.2,0.115467966
2020-06-22 00:00:00 UTC,0.212236289,2801273.066,6/22/2020,85318988.15,2020-06-22 00:00:00 UTC,1.796590173,306491.7125,6/22/2020,587484986.5,0.118132834
2020-06-23 00:00:00 UTC,0.209974218,3320013.426,6/23/2020,84409635.58,2020-06-23 00:00:00 UTC,1.776677056,301461.2047,6/23/2020,580973397.3,0.118183672
2020-06-24 00:00:00 UTC,0.210243363,1678818.545,6/24/2020,84517832.08,2020-06-24 00:00:00 UTC,1.834152639,275604.4264,6/24/2020,599767913,0.114626972
2020-06-25 00:00:00 UTC,0.206140318,4085721.587,6/25/2020,82868407.8,2020-06-25 00:00:00 UTC,1.83139904,251577.9771,6/25/2020,598867486.1,0.112558931
2020-06-26 00:00:00 UTC,0.20341009,4095155.058,6/26/2020,81770856.2,2020-06-26 00:00:00 UTC,1.838912237,334148.3693,6/26/2020,601324301.6,0.110614354
2020-06-27 00:00:00 UTC,0.203648436,4619373.805,6/27/2020,81866671.44,2020-06-27 00:00:00 UTC,1.850772208,192869.0087,6/27/2020,605202512,0.110034306
2020-06-28 00:00:00 UTC,0.208894297,4163711.985,6/28/2020,83975507.47,2020-06-28 00:00:00 UTC,1.813107422,284935.7935,6/28/2020,592886126.9,0.115213415
2020-06-29 00:00:00 UTC,0.205198233,4229946.239,6/29/2020,82489689.48,2020-06-29 00:00:00 UTC,1.814373849,345377.8169,6/29/2020,593300248.7,0.113095894
2020-06-30 00:00:00 UTC,0.206423108,4071245.428,6/30/2020,82982089.45,2020-06-30 00:00:00 UTC,1.796457027,217225.7365,6/30/2020,587441447.9,0.114905675
2020-07-01 00:00:00 UTC,0.209150926,3352762.31,7/1/2020,84078672.15,2020-07-01 00:00:00 UTC,1.752144964,272717.7453,7/1/2020,572951403.2,0.119368506
2020-07-02 00:00:00 UTC,0.207667656,7610119.761,7/2/2020,83482397.77,2020-07-02 00:00:00 UTC,1.845063602,314938.6875,7/2/2020,603335797.7,0.112553115
2020-07-03 00:00:00 UTC,0.210196388,10226692.9,7/3/2020,84498948.02,2020-07-03 00:00:00 UTC,1.887200592,265888.5598,7/3/2020,617114593.5,0.111379993
2020-07-04 00:00:00 UTC,0.208042856,6676399.711,7/4/2020,83633228.08,2020-07-04 00:00:00 UTC,1.902491503,246546.0316,7/4/2020,622114721.5,0.109352844
2020-07-05 00:00:00 UTC,0.204947153,6146262.701,7/5/2020,82388755.38,2020-07-05 00:00:00 UTC,1.820762979,211203.1718,7/5/2020,595389494.2,0.112561138
2020-07-06 00:00:00 UTC,0.206477572,5462357.171,7/6/2020,83003983.85,2020-07-06 00:00:00 UTC,1.836016244,233491.5091,7/6/2020,600377311.8,0.112459556
2020-07-07 00:00:00 UTC,0.213632785,6664257.826,7/7/2020,85880379.45,2020-07-07 00:00:00 UTC,1.926137907,350941.5867,7/7/2020,629847095.5,0.110912507
2020-07-08 00:00:00 UTC,0.214440232,6347934.991,7/8/2020,86204973.2,2020-07-08 00:00:00 UTC,1.921317184,300078.6889,7/8/2020,628270719.1,0.111611052
2020-07-09 00:00:00 UTC,0.209296912,7127268.839,7/9/2020,84137358.59,2020-07-09 00:00:00 UTC,1.868341203,270189.8396,7/9/2020,610947573.3,0.112022853
2020-07-10 00:00:00 UTC,0.207487376,7245927.103,7/10/2020,83409925.04,2020-07-10 00:00:00 UTC,1.899978106,297575.0396,7/10/2020,621292840.6,0.10920514
2020-07-11 00:00:00 UTC,0.208303488,7063613.063,7/11/2020,83738002.2,2020-07-11 00:00:00 UTC,1.794817123,348018.8345,7/11/2020,586905199.4,0.116058336
2020-07-12 00:00:00 UTC,0.208968736,5017924.797,7/12/2020,84005432.02,2020-07-12 00:00:00 UTC,1.783818618,547462.7102,7/12/2020,583308688.1,0.117146852
2020-07-13 00:00:00 UTC,0.215115902,6847799.167,7/13/2020,86476592.53,2020-07-13 00:00:00 UTC,1.714502308,396913.6749,7/13/2020,560642254.6,0.125468424
2020-07-14 00:00:00 UTC,0.211974048,7532102.244,7/14/2020,85213567.32,2020-07-14 00:00:00 UTC,1.796223798,420801.5989,7/14/2020,587365181.8,0.118010934
2020-07-15 00:00:00 UTC,0.215471065,6107379.488,7/15/2020,86619368.17,2020-07-15 00:00:00 UTC,1.747890406,322678.2176,7/15/2020,571560162.8,0.123274929
2020-07-16 00:00:00 UTC,0.235094377,8410676.065,7/16/2020,94507939.72,2020-07-16 00:00:00 UTC,1.837820705,457403.9052,7/16/2020,600967370.4,0.127920192
2020-07-17 00:00:00 UTC,0.233072557,7459889.542,7/17/2020,93695168.08,2020-07-17 00:00:00 UTC,1.767512124,269201.1005,7/17/2020,577976464.6,0.131864757
2020-07-18 00:00:00 UTC,0.260293543,8398623.888,7/18/2020,104638004.2,2020-07-18 00:00:00 UTC,1.807969696,278168.745,7/18/2020,591206090.6,0.143970081
2020-07-19 00:00:00 UTC,0.269280571,7981639.474,7/19/2020,108250789.5,2020-07-19 00:00:00 UTC,1.810327276,34934.75801,7/19/2020,591977019.4,0.1487469
2020-07-20 00:00:00 UTC,0.338160687,20868412.32,7/20/2020,135940596.2,2020-07-20 00:00:00 UTC,1.781696677,298864.0463,7/20/2020,582614813.4,0.189797002
2020-07-21 00:00:00 UTC,0.340114216,20766577.77,7/21/2020,136725915,2020-07-21 00:00:00 UTC,1.798510726,234595.0672,7/21/2020,588113007.4,0.189108806
2020-07-22 00:00:00 UTC,0.323627765,15013133.83,7/22/2020,130098361.5,2020-07-22 00:00:00 UTC,1.783701209,250351.7225,7/22/2020,583270295.2,0.181436085
2020-07-23 00:00:00 UTC,0.378435629,21762179.15,7/23/2020,152131122.8,2020-07-23 00:00:00 UTC,1.728917913,271964.5399,7/23/2020,565356157.6,0.218885828
2020-07-24 00:00:00 UTC,0.390341726,22416767.18,7/24/2020,156917374,2020-07-24 00:00:00 UTC,1.739018442,248272.8159,7/24/2020,568659030.5,0.224460947
2020-07-25 00:00:00 UTC,0.377719795,16023877.47,7/25/2020,151843357.4,2020-07-25 00:00:00 UTC,1.771397275,231115.5375,7/25/2020,579246908.8,0.213232684
2020-07-26 00:00:00 UTC,0.383736483,12420342.62,7/26/2020,154262066.2,2020-07-26 00:00:00 UTC,1.802890702,204603.123,7/26/2020,589545259.7,0.212845117
2020-07-27 00:00:00 UTC,0.417766734,14551682.76,7/27/2020,167942226.9,2020-07-27 00:00:00 UTC,1.785810688,238503.0898,7/27/2020,583960095.1,0.233936742
2020-07-28 00:00:00 UTC,0.400822953,14385976.84,7/28/2020,161130827,2020-07-28 00:00:00 UTC,1.736868576,246902.6871,7/28/2020,567956024.5,0.230773335
2020-07-29 00:00:00 UTC,0.372256928,6643920.816,7/29/2020,149647285.2,2020-07-29 00:00:00 UTC,1.784532982,21499.97587,7/29/2020,583542285.3,0.208601876
2020-07-30 00:00:00 UTC,0.34716628,12377580.69,7/30/2020,139560844.7,2020-07-30 00:00:00 UTC,1.771194171,22348.48454,7/30/2020,579180494,0.196006901
2020-07-31 00:00:00 UTC,0.337442134,11094981.91,7/31/2020,135651737.7,2020-07-31 00:00:00 UTC,1.795681213,14618.20353,7/31/2020,587187756.7,0.187918731
2020-08-01 00:00:00 UTC,0.305321797,7188651.143,8/1/2020,122739362.5,2020-08-01 00:00:00 UTC,1.782850074,25614.08844,8/1/2020,582991974.3,0.171254892
2020-08-02 00:00:00 UTC,0.281923629,5637917.191,8/2/2020,113333298.7,2020-08-02 00:00:00 UTC,1.820081573,40238.8307,8/2/2020,595166674.5,0.15489615
2020-08-03 00:00:00 UTC,0.32418646,12023138.21,8/3/2020,130322956.7,2020-08-03 00:00:00 UTC,1.775455256,45642.66959,8/3/2020,580573868.6,0.182593427
2020-08-04 00:00:00 UTC,0.326564219,10945252.11,8/4/2020,131278816.2,2020-08-04 00:00:00 UTC,1.778907617,8339.941807,8/4/2020,581702790.9,0.183575704
2020-08-05 00:00:00 UTC,0.325689433,8187201.073,8/5/2020,130927152.1,2020-08-05 00:00:00 UTC,1.782313541,104468.3203,8/5/2020,582816528,0.182734084
2020-08-06 00:00:00 UTC,0.339696263,12411461.57,8/6/2020,136557897.8,2020-08-06 00:00:00 UTC,1.791210028,70420.47092,8/6/2020,585725679.1,0.189646249
2020-08-07 00:00:00 UTC,0.346973769,10371502.27,8/7/2020,139483455.2,2020-08-07 00:00:00 UTC,1.799520431,41321.55179,8/7/2020,588443180.8,0.192814576
2020-08-08 00:00:00 UTC,0.335284648,7256433.015,8/8/2020,134784428.5,2020-08-08 00:00:00 UTC,1.845191271,114037.6495,8/8/2020,603377545.7,0.181707259
2020-08-09 00:00:00 UTC,0.365207237,12102306.2,8/9/2020,146813309.3,2020-08-09 00:00:00 UTC,2.106022762,392169.1365,8/9/2020,688669443.2,0.173410869
2020-08-10 00:00:00 UTC,0.434670058,20779480.37,8/10/2020,174737363.5,2020-08-10 00:00:00 UTC,2.104558557,146223.7912,8/10/2020,688190648.2,0.206537403
2020-08-11 00:00:00 UTC,0.571397922,51260126.46,8/11/2020,229701964.8,2020-08-11 00:00:00 UTC,2.098878061,401427.9084,8/11/2020,686333125.9,0.272239694
2020-08-12 00:00:00 UTC,0.524797175,38045246.48,8/12/2020,210968464.3,2020-08-12 00:00:00 UTC,2.051077583,310201.2619,8/12/2020,670702369.7,0.255864127
2020-08-13 00:00:00 UTC,0.553971927,29180606.39,8/13/2020,222696714.7,2020-08-13 00:00:00 UTC,2.224365788,905442.0895,8/13/2020,727367612.6,0.249047135
2020-08-14 00:00:00 UTC,0.519457775,33832685.71,8/14/2020,208822025.7,2020-08-14 00:00:00 UTC,2.438006214,590776.0859,8/14/2020,797228032.1,0.213066633
2020-08-15 00:00:00 UTC,0.519680862,19724610.78,8/15/2020,208911706.4,2020-08-15 00:00:00 UTC,2.605640244,773187.9755,8/15/2020,852044359.9,0.199444595
2020-08-16 00:00:00 UTC,0.511334142,7122852.394,8/16/2020,205556324.9,2020-08-16 00:00:00 UTC,2.47502995,516080.2277,8/16/2020,809334793.6,0.206597153
2020-08-17 00:00:00 UTC,0.601943345,26830181.46,8/17/2020,241981224.8,2020-08-17 00:00:00 UTC,2.540813783,511495.2819,8/17/2020,830846107.1,0.236909666
2020-08-18 00:00:00 UTC,0.564947539,13949991.82,8/18/2020,227108910.7,2020-08-18 00:00:00 UTC,2.581887466,640910.4337,8/18/2020,844277201.5,0.218811837
2020-08-19 00:00:00 UTC,0.563093541,15362438.89,8/19/2020,226363603.4,2020-08-19 00:00:00 UTC,2.684206491,691468.5125,8/19/2020,877735522.4,0.209780262
2020-08-20 00:00:00 UTC,0.506736093,65032077.78,8/20/2020,203707909.2,2020-08-20 00:00:00 UTC,2.559992357,608456.2469,8/20/2020,837117500.6,0.197944377
2020-08-21 00:00:00 UTC,0.514618409,15150959.18,8/21/2020,206876600.3,2020-08-21 00:00:00 UTC,2.594319956,390039.1239,8/21/2020,848342625.6,0.198363509
2020-08-22 00:00:00 UTC,0.431929293,20764709.59,8/22/2020,173635575.9,2020-08-22 00:00:00 UTC,2.433435653,894122.8527,8/22/2020,795733458.4,0.177497725
2020-08-23 00:00:00 UTC,0.468262971,13974469.55,8/23/2020,188241714.2,2020-08-23 00:00:00 UTC,2.328038003,812989.3696,8/23/2020,761268426.9,0.201140604
2020-08-24 00:00:00 UTC,0.481956129,16754088.95,8/24/2020,193746363.9,2020-08-24 00:00:00 UTC,2.376684606,376998.946,8/24/2020,777175866.3,0.202785059
2020-08-25 00:00:00 UTC,0.528289511,11873526.87,8/25/2020,212372383.4,2020-08-25 00:00:00 UTC,2.460271974,597641.4811,8/25/2020,804508935.4,0.214728094
2020-08-26 00:00:00 UTC,0.463275671,15781154.9,8/26/2020,186236819.7,2020-08-26 00:00:00 UTC,2.895966425,9709101.671,8/26/2020,946981020.9,0.159972736
2020-08-27 00:00:00 UTC,0.491346651,11097256.73,8/27/2020,197521353.7,2020-08-27 00:00:00 UTC,4.450925386,34228439.35,8/27/2020,1455452601,0.110392022
2020-08-28 00:00:00 UTC,0.502707479,16125750.72,8/28/2020,202088406.4,2020-08-28 00:00:00 UTC,3.966222218,22099533.6,8/28/2020,1296954665,0.126747179
2020-08-29 00:00:00 UTC,0.562572528,21429056.94,8/29/2020,226154156.5,2020-08-29 00:00:00 UTC,4.217858706,11846746.51,8/29/2020,1379239797,0.133378704
2020-08-30 00:00:00 UTC,0.537754909,16729430.73,8/30/2020,216177473.4,2020-08-30 00:00:00 UTC,4.027970123,13254516.88,8/30/2020,1317146230,0.133505188
2020-08-31 00:00:00 UTC,0.53234624,13854971.12,8/31/2020,214003188.7,2020-08-31 00:00:00 UTC,4.096856087,14383261.8,8/31/2020,1339671941,0.129940186
2020-09-01 00:00:00 UTC,0.50915884,11470520.95,9/1/2020,204681853.8,2020-09-01 00:00:00 UTC,3.904266323,9509149.42,9/1/2020,1276695087,0.130410888
2020-09-02 00:00:00 UTC,0.478990742,14372127.85,9/2/2020,192554278.4,2020-09-02 00:00:00 UTC,4.042319827,25833064.44,9/2/2020,1321838583,0.118494024
2020-09-03 00:00:00 UTC,0.443355156,12647026.68,9/3/2020,178228772.8,2020-09-03 00:00:00 UTC,3.84111179,9146785.175,9/3/2020,1256043555,0.115423653
2020-09-04 00:00:00 UTC,0.379937764,12158189.78,9/4/2020,152734981,2020-09-04 00:00:00 UTC,4.187417048,36257382.04,9/4/2020,1369285375,0.090733204
2020-09-05 00:00:00 UTC,0.370448094,9110670.415,9/5/2020,148920133.6,2020-09-05 00:00:00 UTC,4.045708093,38489049.66,9/5/2020,1322946546,0.0915657
2020-09-06 00:00:00 UTC,0.328200783,8055742.085,9/6/2020,131936714.6,2020-09-06 00:00:00 UTC,3.347947702,17642911.26,9/6/2020,1094778899,0.098030439
2020-09-07 00:00:00 UTC,0.33367435,7144493.183,9/7/2020,134137088.7,2020-09-07 00:00:00 UTC,3.494318682,11484974.18,9/7/2020,1142642209,0.095490532
2020-09-08 00:00:00 UTC,0.325724028,7813656.483,9/8/2020,130941059.1,2020-09-08 00:00:00 UTC,3.311540029,7049374.978,9/8/2020,1082873589,0.098360287
2020-09-09 00:00:00 UTC,0.317045578,6149330.713,9/9/2020,127452322.4,2020-09-09 00:00:00 UTC,3.085168525,6897246.473,9/9/2020,1008850108,0.102764428
2020-09-10 00:00:00 UTC,0.317582735,5020297.251,9/10/2020,127668259.4,2020-09-10 00:00:00 UTC,3.12025174,6137086.793,9/10/2020,1020322319,0.101781126
2020-09-11 00:00:00 UTC,0.349268038,10849702.27,9/11/2020,140405751.4,2020-09-11 00:00:00 UTC,3.08017658,4518512.421,9/11/2020,1007217742,0.113392213
2020-09-12 00:00:00 UTC,0.338358278,6998492.104,9/12/2020,136020027.6,2020-09-12 00:00:00 UTC,2.975384781,5432509.611,9/12/2020,972950823.3,0.113719167
2020-09-13 00:00:00 UTC,0.329457895,6295507.452,9/13/2020,132442074,2020-09-13 00:00:00 UTC,2.978679934,4434988.886,9/13/2020,974028338.5,0.110605336
2020-09-14 00:00:00 UTC,0.309325409,6243650.307,9/14/2020,124348814.3,2020-09-14 00:00:00 UTC,2.79113214,3289699.319,9/14/2020,912700209.7,0.110824351
2020-09-15 00:00:00 UTC,0.319794693,3964415.642,9/15/2020,128557466.4,2020-09-15 00:00:00 UTC,2.778423377,3197229.733,9/15/2020,908544444.1,0.115099339
2020-09-16 00:00:00 UTC,0.337844572,12008452.93,9/16/2020,135813518,2020-09-16 00:00:00 UTC,2.569257802,5050449.902,9/16/2020,840147301.1,0.131495007
2020-09-17 00:00:00 UTC,0.320198214,16661875.04,9/17/2020,128719682.1,2020-09-17 00:00:00 UTC,2.489740197,4570407.498,9/17/2020,814145044.5,0.128607079
2020-09-18 00:00:00 UTC,0.312105034,6251379.025,9/18/2020,125466223.7,2020-09-18 00:00:00 UTC,2.319340543,4454121.234,9/18/2020,758424357.7,0.134566282
2020-09-19 00:00:00 UTC,0.321651293,5343905.108,9/19/2020,129303820,2020-09-19 00:00:00 UTC,2.039363561,5462429.576,9/19/2020,666871884.3,0.157721408
2020-09-20 00:00:00 UTC,0.317323114,3753468.271,9/20/2020,127563891.8,2020-09-20 00:00:00 UTC,2.10876102,1743704.41,9/20/2020,689564853.4,0.150478462
2020-09-21 00:00:00 UTC,0.310044158,3848696.592,9/21/2020,124637751.4,2020-09-21 00:00:00 UTC,3.585216007,66510158.77,9/21/2020,1172365634,0.086478515
2020-09-22 00:00:00 UTC,0.2886569,4888077.389,9/22/2020,116040073.6,2020-09-22 00:00:00 UTC,2.809153193,23676054.94,9/22/2020,918593094.1,0.102755841
