wluna_date,luna_price,luna_total_volume,luna_date,luna_market_cap,wcelo_date,celo_price,celo_total_volume,celo_date,celo_market_cap,luna_celo_ratio
2020-09-23 00:00:00 UTC,0.299993892,2712813.938,9/23/2020,120597544.4,2020-09-23 00:00:00 UTC,2.693565621,9279902.591,9/23/2020,880795958,0.111374265
2020-09-24 00:00:00 UTC,0.290093175,1952761.345,9/24/2020,116617456.5,2020-09-24 00:00:00 UTC,2.40718788,7136326.614,9/24/2020,787150436.8,0.120511231
2020-09-25 00:00:00 UTC,0.301900933,2920336.914,9/25/2020,121364175.2,2020-09-25 00:00:00 UTC,2.514414449,6250919.115,9/25/2020,822213524.8,0.120068087
2020-09-26 00:00:00 UTC,0.323756253,7775712.15,9/26/2020,130150013.6,2020-09-26 00:00:00 UTC,2.505960822,5347943.755,9/26/2020,819449188.8,0.129194459
2020-09-27 00:00:00 UTC,0.315841219,2979831.937,9/27/2020,126968170.1,2020-09-27 00:00:00 UTC,2.498408633,4292444.097,9/27/2020,816979622.9,0.126416958
2020-09-28 00:00:00 UTC,0.312796008,1822428.326,9/28/2020,125743995.1,2020-09-28 00:00:00 UTC,2.410556767,2655483.675,9/28/2020,788252062.9,0.129760897
2020-09-29 00:00:00 UTC,0.322928386,5322333.651,9/29/2020,129817211.1,2020-09-29 00:00:00 UTC,2.306120807,5420919.163,9/29/2020,754101503.9,0.140030993
2020-09-30 00:00:00 UTC,0.332988151,11758064.22,9/30/2020,133861236.9,2020-09-30 00:00:00 UTC,2.277802161,2241434.948,9/30/2020,744841306.5,0.146188355
2020-10-01 00:00:00 UTC,0.334265796,3283138.496,10/1/2020,134374850.1,2020-10-01 00:00:00 UTC,2.262777897,5242863.028,10/1/2020,739928372.2,0.147723644
2020-10-02 00:00:00 UTC,0.317805408,3401368.153,10/2/2020,127757774.1,2020-10-02 00:00:00 UTC,2.246083404,3739142.681,10/2/2020,734469273,0.141493146
2020-10-03 00:00:00 UTC,0.329966359,7173275.411,10/3/2020,132646476.2,2020-10-03 00:00:00 UTC,2.138332885,2680168.717,10/3/2020,699234853.4,0.154310099
2020-10-04 00:00:00 UTC,0.310792437,4295259.692,10/4/2020,124938559.6,2020-10-04 00:00:00 UTC,2.158746964,2539330.471,10/4/2020,705910257.3,0.143968905
2020-10-05 00:00:00 UTC,0.301728207,1935573.91,10/5/2020,121294739.3,2020-10-05 00:00:00 UTC,2.122570484,2388248.805,10/5/2020,694080548.2,0.142152267
2020-10-06 00:00:00 UTC,0.310758911,3676909.738,10/6/2020,124925082.3,2020-10-06 00:00:00 UTC,2.1206141,2315428.222,10/6/2020,693440810.6,0.146541943
2020-10-07 00:00:00 UTC,0.294385049,2653952.648,10/7/2020,118342789.7,2020-10-07 00:00:00 UTC,1.969614347,3047788.991,10/7/2020,644063891.6,0.149463294
2020-10-08 00:00:00 UTC,0.30288977,2473114.162,10/8/2020,121761687.5,2020-10-08 00:00:00 UTC,1.942046296,2842024.98,10/8/2020,635049138.6,0.155964238
2020-10-09 00:00:00 UTC,0.301279148,2331012.085,10/9/2020,121114217.4,2020-10-09 00:00:00 UTC,2.030698158,4432042.464,10/9/2020,664038297.5,0.148362349
2020-10-10 00:00:00 UTC,0.317017328,2747594.362,10/10/2020,127440966.1,2020-10-10 00:00:00 UTC,2.326924494,11821837.07,10/10/2020,760904309.6,0.136238769
2020-10-11 00:00:00 UTC,0.308063146,3107002.743,10/11/2020,123841384.5,2020-10-11 00:00:00 UTC,2.188353914,5680071.111,10/11/2020,715591730,0.140773914
2020-10-12 00:00:00 UTC,0.320965419,3068476.588,10/12/2020,129028098.3,2020-10-12 00:00:00 UTC,2.157654064,7532231.168,10/12/2020,705552879,0.148756663
2020-10-13 00:00:00 UTC,0.325433762,3510666.376,10/13/2020,130824372.5,2020-10-13 00:00:00 UTC,2.177407641,4441097.7,10/13/2020,712012298.6,0.149459273
2020-10-14 00:00:00 UTC,0.316097785,3139624.822,10/14/2020,127071309.5,2020-10-14 00:00:00 UTC,2.129091706,2860653.76,10/14/2020,696212987.9,0.148466026
2020-10-15 00:00:00 UTC,0.320123562,5695563.076,10/15/2020,128689671.9,2020-10-15 00:00:00 UTC,2.11778125,4142110.082,10/15/2020,692514468.6,0.151159881
2020-10-16 00:00:00 UTC,0.323945663,2469317.462,10/16/2020,130226156.5,2020-10-16 00:00:00 UTC,2.057981057,5171375.964,10/16/2020,672959805.6,0.157409448
2020-10-17 00:00:00 UTC,0.31861337,2803163.843,10/17/2020,128082574.6,2020-10-17 00:00:00 UTC,2.017622845,3752702.202,10/17/2020,659762670.3,0.157915227
2020-10-18 00:00:00 UTC,0.316640475,1368328.801,10/18/2020,127289470.9,2020-10-18 00:00:00 UTC,2.028829177,3202387.755,10/18/2020,663427141,0.156070545
2020-10-19 00:00:00 UTC,0.313775714,1061622.664,10/19/2020,126137837.2,2020-10-19 00:00:00 UTC,2.094420433,2454247.817,10/19/2020,684875481.5,0.149815056
2020-10-20 00:00:00 UTC,0.319999423,3505320.641,10/20/2020,128639768,2020-10-20 00:00:00 UTC,2.036901695,2676021.591,10/20/2020,666066854.4,0.157101064
2020-10-21 00:00:00 UTC,0.30998844,3844562.716,10/21/2020,124615352.7,2020-10-21 00:00:00 UTC,1.983780453,1884465.168,10/21/2020,648696208.1,0.156261465
2020-10-22 00:00:00 UTC,0.311329041,3452618.832,10/22/2020,125154274.3,2020-10-22 00:00:00 UTC,1.982304742,2375032.293,10/22/2020,648213650.6,0.157054077
2020-10-23 00:00:00 UTC,0.314015737,2991262.708,10/23/2020,126234326.4,2020-10-23 00:00:00 UTC,2.005505892,2112051.567,10/23/2020,655800426.6,0.156576821
2020-10-24 00:00:00 UTC,0.316409045,3917562.336,10/24/2020,127196435.9,2020-10-24 00:00:00 UTC,1.985893121,1155746.398,10/24/2020,649387050.6,0.159328335
2020-10-25 00:00:00 UTC,0.311498468,2193956.274,10/25/2020,125222384.2,2020-10-25 00:00:00 UTC,1.975058393,923663.5221,10/25/2020,645844094.6,0.15771608
2020-10-26 00:00:00 UTC,0.308177915,2000978.145,10/26/2020,123887521.8,2020-10-26 00:00:00 UTC,1.96195232,1030757.833,10/26/2020,641558408.8,0.157077168
2020-10-27 00:00:00 UTC,0.30402504,4812522.795,10/27/2020,122218066,2020-10-27 00:00:00 UTC,1.946375558,839314.8333,10/27/2020,636464807.4,0.156200605
2020-10-28 00:00:00 UTC,0.309210893,4703293.295,10/28/2020,124302778.9,2020-10-28 00:00:00 UTC,1.888815318,1107202.54,10/28/2020,617642609.1,0.163706261
2020-10-29 00:00:00 UTC,0.308439141,5609866.985,10/29/2020,123992534.5,2020-10-29 00:00:00 UTC,1.74536212,2298189.332,10/29/2020,570733413.2,0.176719282
2020-10-30 00:00:00 UTC,0.301632518,2444798.986,10/30/2020,121256272.4,2020-10-30 00:00:00 UTC,1.694725063,2279353.688,10/30/2020,554175095.5,0.177983158
2020-10-31 00:00:00 UTC,0.303266025,2970525.138,10/31/2020,121912942.1,2020-10-31 00:00:00 UTC,1.694214747,1273851.519,10/31/2020,554008222.2,0.179000936
2020-11-01 00:00:00 UTC,0.303118222,2133363.531,11/1/2020,121853525.4,2020-11-01 00:00:00 UTC,1.61927952,1845585.698,11/1/2020,529504403,0.187193266
2020-11-02 00:00:00 UTC,0.299254147,1809440.309,11/2/2020,120300167,2020-11-02 00:00:00 UTC,1.666146324,911954.8641,11/2/2020,544829847.8,0.179608563
2020-11-03 00:00:00 UTC,0.286692459,3580435.254,11/3/2020,115250368.6,2020-11-03 00:00:00 UTC,1.607291139,498243.7072,11/3/2020,525584202.5,0.178369962
2020-11-04 00:00:00 UTC,0.290440066,3597904.05,11/4/2020,116756906.6,2020-11-04 00:00:00 UTC,1.552395716,1176157.392,11/4/2020,507633399.1,0.187091515
2020-11-05 00:00:00 UTC,0.283942403,2777597.381,11/5/2020,114144846.1,2020-11-05 00:00:00 UTC,1.554075064,525546.8455,11/5/2020,508182546,0.182708294
2020-11-06 00:00:00 UTC,0.292144889,3106760.791,11/6/2020,117442245.4,2020-11-06 00:00:00 UTC,1.579969454,1195142.738,11/6/2020,516650011.5,0.184905403
2020-11-07 00:00:00 UTC,0.304680381,3723112.936,11/7/2020,122481513.1,2020-11-07 00:00:00 UTC,1.700439319,2917868.829,11/7/2020,556043657.4,0.17917745
2020-11-08 00:00:00 UTC,0.291888553,4312857.749,11/8/2020,117339198.2,2020-11-08 00:00:00 UTC,1.61687,2903926.195,11/8/2020,528716490.1,0.180526915
2020-11-09 00:00:00 UTC,0.303017119,2399280.223,11/9/2020,121812882,2020-11-09 00:00:00 UTC,1.675411501,1154887.505,11/9/2020,547859560.9,0.18086131
2020-11-10 00:00:00 UTC,0.297684357,3129659.081,11/10/2020,119669111.6,2020-11-10 00:00:00 UTC,1.657698435,1411619.342,11/10/2020,542067388.3,0.179576907
2020-11-11 00:00:00 UTC,0.308042886,4175513.932,11/11/2020,123833240,2020-11-11 00:00:00 UTC,1.860061514,1887383.24,11/11/2020,608240115.1,0.165608978
2020-11-12 00:00:00 UTC,0.320465814,7742041.085,11/12/2020,128827257.1,2020-11-12 00:00:00 UTC,1.82153874,6332891.11,11/12/2020,595643168.1,0.175931374
2020-11-13 00:00:00 UTC,0.31651002,5987448.399,11/13/2020,127237028,2020-11-13 00:00:00 UTC,1.784552568,1382375.553,11/13/2020,583548689.7,0.177360996
2020-11-14 00:00:00 UTC,0.318684933,4073304.723,11/14/2020,128111343.2,2020-11-14 00:00:00 UTC,1.804399671,1061300.453,11/14/2020,590038692.4,0.176615491
2020-11-15 00:00:00 UTC,0.305262117,3869990.353,11/15/2020,122715371.2,2020-11-15 00:00:00 UTC,1.774749406,710318.4473,11/15/2020,580343055.8,0.172002941
2020-11-16 00:00:00 UTC,0.30794642,5662326.219,11/16/2020,123794460.7,2020-11-16 00:00:00 UTC,1.798784235,821562.2844,11/16/2020,588202444.8,0.171196975
2020-11-17 00:00:00 UTC,0.312296012,8494131.01,11/17/2020,125542996.9,2020-11-17 00:00:00 UTC,1.771186515,1975564.931,11/17/2020,579177990.3,0.176320229
2020-11-18 00:00:00 UTC,0.310991161,7005507.225,11/18/2020,125018446.9,2020-11-18 00:00:00 UTC,1.755203794,2127211.837,11/18/2020,573951640.7,0.177182366
2020-11-19 00:00:00 UTC,0.316123131,8337443.819,11/19/2020,127081498.7,2020-11-19 00:00:00 UTC,1.738445157,1819330.984,11/19/2020,568471566.4,0.181842453
2020-11-20 00:00:00 UTC,0.323819997,7948636.98,11/20/2020,130175638.6,2020-11-20 00:00:00 UTC,1.712719094,775297.9698,11/20/2020,560059143.6,0.18906778
2020-11-21 00:00:00 UTC,0.342826905,9791363.045,11/21/2020,137816415.8,2020-11-21 00:00:00 UTC,1.746264768,901251.0924,11/21/2020,571028579,0.196320118
2020-11-22 00:00:00 UTC,0.346038299,6581827.693,11/22/2020,139107396.1,2020-11-22 00:00:00 UTC,1.798502178,3946160.087,11/22/2020,588110212.1,0.192403603
2020-11-23 00:00:00 UTC,0.348005394,15598711.64,11/23/2020,139898168.5,2020-11-23 00:00:00 UTC,2.01988403,7050111.14,11/23/2020,660502077.8,0.172289789
2020-11-24 00:00:00 UTC,0.378518595,24062548.03,11/24/2020,152164475.1,2020-11-24 00:00:00 UTC,1.948746079,4482564.338,11/24/2020,637239968,0.194237001
2020-11-25 00:00:00 UTC,0.411046837,28994700.09,11/25/2020,165240828.3,2020-11-25 00:00:00 UTC,1.946119244,3762036.441,11/25/2020,636380992.7,0.211213593
2020-11-26 00:00:00 UTC,0.408147577,21558379.18,11/26/2020,164075325.8,2020-11-26 00:00:00 UTC,1.879463987,3298501.624,11/26/2020,614584723.8,0.217161691
2020-11-27 00:00:00 UTC,0.349702447,20741565.15,11/27/2020,140580383.9,2020-11-27 00:00:00 UTC,1.752737672,6799299.488,11/27/2020,573145218.7,0.199517847
2020-11-28 00:00:00 UTC,0.384561608,15521851.29,11/28/2020,154593766.5,2020-11-28 00:00:00 UTC,1.775344822,2222557.81,11/28/2020,580537756.9,0.216612347
2020-11-29 00:00:00 UTC,0.384360402,4585675.816,11/29/2020,154512881.7,2020-11-29 00:00:00 UTC,1.846318594,2367518.486,11/29/2020,603746180.3,0.20817664
2020-11-30 00:00:00 UTC,0.379818123,4952754.492,11/30/2020,152686885.5,2020-11-30 00:00:00 UTC,1.812510175,1344328.201,11/30/2020,592690827.4,0.20955365
2020-12-01 00:00:00 UTC,0.397747615,21319200.05,12/1/2020,159894541.2,2020-12-01 00:00:00 UTC,1.827110889,2226229.348,12/1/2020,597465260.6,0.217692105
2020-12-02 00:00:00 UTC,0.389431766,18917723.27,12/2/2020,156551570,2020-12-02 00:00:00 UTC,1.860277064,1957258.828,12/2/2020,608310599.9,0.209340734
2020-12-03 00:00:00 UTC,0.407159424,11131033.88,12/3/2020,163678088.6,2020-12-03 00:00:00 UTC,1.840239016,2289753.568,12/3/2020,601758158.3,0.221253555
2020-12-04 00:00:00 UTC,0.501882915,54233679.52,12/4/2020,201756931.6,2020-12-04 00:00:00 UTC,1.83383906,2391573.093,12/4/2020,599665372.7,0.273678823
2020-12-05 00:00:00 UTC,0.451014832,43303498.07,12/5/2020,181307962.5,2020-12-05 00:00:00 UTC,1.766441852,2279673.377,12/5/2020,577626485.7,0.255323905
2020-12-06 00:00:00 UTC,0.509040409,28668120.74,12/6/2020,204634244.5,2020-12-06 00:00:00 UTC,1.80604868,1693172.684,12/6/2020,590577918.4,0.281853094
2020-12-07 00:00:00 UTC,0.501181184,13197169.47,12/7/2020,201474835.8,2020-12-07 00:00:00 UTC,1.791191111,1517665.257,12/7/2020,585719493.3,0.2798033
2020-12-08 00:00:00 UTC,0.508022975,14788159.07,12/8/2020,204225235.9,2020-12-08 00:00:00 UTC,1.78118074,862524.4775,12/8/2020,582446101.8,0.285216971
2020-12-09 00:00:00 UTC,0.472859423,24559843.77,12/9/2020,190089488,2020-12-09 00:00:00 UTC,1.678142613,1346282.898,12/9/2020,548752634.5,0.28177547
2020-12-10 00:00:00 UTC,0.492110035,23256158.84,12/10/2020,197828234.1,2020-12-10 00:00:00 UTC,1.674515573,2007673.021,12/10/2020,547566592.4,0.293882029
2020-12-11 00:00:00 UTC,0.475424915,12641093.92,12/11/2020,191120816,2020-12-11 00:00:00 UTC,1.638589981,1422128.547,12/11/2020,535818923.9,0.290142696
2020-12-12 00:00:00 UTC,0.463934503,14276303.43,12/12/2020,186501670.3,2020-12-12 00:00:00 UTC,1.622241302,7719654.828,12/12/2020,530472905.7,0.285983659
2020-12-13 00:00:00 UTC,0.482484431,7763096.702,12/13/2020,193958741.2,2020-12-13 00:00:00 UTC,1.646707034,2245826.906,12/13/2020,538473200.2,0.292999557
2020-12-14 00:00:00 UTC,0.479591152,7843446.274,12/14/2020,192795643.1,2020-12-14 00:00:00 UTC,1.698744259,2654824.203,12/14/2020,555489372.6,0.282320985
2020-12-15 00:00:00 UTC,0.472123659,9110044.646,12/15/2020,189793710.8,2020-12-15 00:00:00 UTC,1.689642781,2571012.666,12/15/2020,552513189.2,0.279422174
2020-12-16 00:00:00 UTC,0.478173721,7072660.053,12/16/2020,192225836,2020-12-16 00:00:00 UTC,1.656766163,1274117.127,12/16/2020,541762535.3,0.288618715
2020-12-17 00:00:00 UTC,0.503731413,29078598.56,12/17/2020,202500028.2,2020-12-17 00:00:00 UTC,1.668653166,4659892.453,12/17/2020,545649585.4,0.301879038
2020-12-18 00:00:00 UTC,0.483307191,32097104.15,12/18/2020,194289490.8,2020-12-18 00:00:00 UTC,1.65937078,3313351.707,12/18/2020,542614245,0.291259312
2020-12-19 00:00:00 UTC,0.532681972,26585873.51,12/19/2020,214138152.9,2020-12-19 00:00:00 UTC,1.643623836,1826109.595,12/19/2020,537464994.5,0.324089953
2020-12-20 00:00:00 UTC,0.537211741,12184735.65,12/20/2020,215959119.8,2020-12-20 00:00:00 UTC,1.633696987,2382818.903,12/20/2020,534218914.9,0.328831935
2020-12-21 00:00:00 UTC,0.488744872,19371185.26,12/21/2020,196475438.4,2020-12-21 00:00:00 UTC,1.585168679,2109086.442,12/21/2020,518350158.2,0.308323574
2020-12-22 00:00:00 UTC,0.469513178,27050916.91,12/22/2020,188744297.4,2020-12-22 00:00:00 UTC,1.569535833,5051469.681,12/22/2020,513238217.3,0.29914142
2020-12-23 00:00:00 UTC,0.509523222,22641613.75,12/23/2020,204828335.4,2020-12-23 00:00:00 UTC,1.535044824,3459407.36,12/23/2020,501959657.4,0.33192726
2020-12-24 00:00:00 UTC,0.46097665,17755076.54,12/24/2020,185312613.4,2020-12-24 00:00:00 UTC,1.369149929,2395525.737,12/24/2020,447712026.7,0.336688218
2020-12-25 00:00:00 UTC,0.519164885,33342120.84,12/25/2020,208704283.8,2020-12-25 00:00:00 UTC,1.466050703,1677830.511,12/25/2020,479398580,0.354124782
2020-12-26 00:00:00 UTC,0.538124641,68879829.66,12/26/2020,216326105.9,2020-12-26 00:00:00 UTC,1.447484113,826662.3913,12/26/2020,473327305,0.37176549
2020-12-27 00:00:00 UTC,0.541888359,19886753.18,12/27/2020,217839120.3,2020-12-27 00:00:00 UTC,1.404333924,2478691.173,12/27/2020,459217193.2,0.385868596
2020-12-28 00:00:00 UTC,0.552156398,30329335.09,12/28/2020,221966871.9,2020-12-28 00:00:00 UTC,1.484347523,6153586.347,12/28/2020,485381640,0.371985933
2020-12-29 00:00:00 UTC,0.621174306,54004613.81,12/29/2020,249712070.9,2020-12-29 00:00:00 UTC,1.483257933,2827945.291,12/29/2020,485025344.1,0.418790483
2020-12-30 00:00:00 UTC,0.646934978,47735508.28,12/30/2020,260067861.3,2020-12-30 00:00:00 UTC,1.547259521,5424745.116,12/30/2020,505953863.4,0.418116657
2020-12-31 00:00:00 UTC,0.669369575,45509253.74,12/31/2020,269086569,2020-12-31 00:00:00 UTC,1.529524498,2070051.616,12/31/2020,500154510.9,0.437632464
2021-01-01 00:00:00 UTC,0.651790592,24474148.99,1/1/2021,262019818.1,2021-01-01 00:00:00 UTC,1.481993704,1788005.53,1/1/2021,484611941.2,0.439806586
2021-01-02 00:00:00 UTC,0.648736222,19316682.18,1/2/2021,260791961.2,2021-01-02 00:00:00 UTC,1.463211901,2371404.799,1/2/2021,478470291.7,0.443364506
2021-01-03 00:00:00 UTC,0.631007668,22586202.5,1/3/2021,253665082.6,2021-01-03 00:00:00 UTC,1.434419159,5819070.174,1/3/2021,469055065,0.439904657
2021-01-04 00:00:00 UTC,0.660032486,36340416.95,1/4/2021,265333059.4,2021-01-04 00:00:00 UTC,1.47282763,3325540.865,1/4/2021,481614634.9,0.448139669
2021-01-05 00:00:00 UTC,0.652788645,53310922.55,1/5/2021,262421035.1,2021-01-05 00:00:00 UTC,1.483998587,4288174.002,1/5/2021,485267538,0.439884951
2021-01-06 00:00:00 UTC,0.716676326,45587563.77,1/6/2021,288103883,2021-01-06 00:00:00 UTC,2.53517399,189251072.3,1/6/2021,829001894.6,0.282693152
2021-01-07 00:00:00 UTC,0.715582139,19668604.99,1/7/2021,287664019.8,2021-01-07 00:00:00 UTC,2.346894998,38562171.15,1/7/2021,767434664.3,0.304905903
2021-01-08 00:00:00 UTC,0.856977648,87739758.22,1/8/2021,344505014.6,2021-01-08 00:00:00 UTC,2.233809436,22258711.87,1/8/2021,730455685.6,0.383639551
2021-01-09 00:00:00 UTC,0.850559115,39436615.08,1/9/2021,341924764.3,2021-01-09 00:00:00 UTC,2.304723133,23882529.38,1/9/2021,753644464.6,0.369050452
2021-01-10 00:00:00 UTC,0.819749359,22549655.54,1/10/2021,329539242.4,2021-01-10 00:00:00 UTC,2.287849408,13081712.97,1/10/2021,748126756.3,0.358305646
2021-01-11 00:00:00 UTC,0.847871789,36616084.51,1/11/2021,340844459,2021-01-11 00:00:00 UTC,2.146022623,7834948.339,1/11/2021,701749397.8,0.395089865
2021-01-12 00:00:00 UTC,0.738329468,65086074.36,1/12/2021,296808446.3,2021-01-12 00:00:00 UTC,1.947191345,13273890.37,1/12/2021,636731569.7,0.379176638
2021-01-13 00:00:00 UTC,0.748876071,37414395.96,1/13/2021,301048180.5,2021-01-13 00:00:00 UTC,1.968155678,6748085.96,1/13/2021,643586906.6,0.38049636
2021-01-14 00:00:00 UTC,0.821228321,35339334.94,1/14/2021,330133785,2021-01-14 00:00:00 UTC,2.084332346,5499372.253,1/14/2021,681576677.2,0.39400066
2021-01-15 00:00:00 UTC,0.83301896,38259597.59,1/15/2021,334873621.9,2021-01-15 00:00:00 UTC,2.082730345,7451012.302,1/15/2021,681052822.8,0.399964864
2021-01-16 00:00:00 UTC,0.791904361,25765636.59,1/16/2021,318345553.2,2021-01-16 00:00:00 UTC,2.012151037,6946986.083,1/16/2021,657973389,0.393561093
2021-01-17 00:00:00 UTC,0.761546639,18397626.8,1/17/2021,306141749,2021-01-17 00:00:00 UTC,2.06524143,8115162.362,1/17/2021,675333947.5,0.368744607
2021-01-18 00:00:00 UTC,0.806580233,28868929.74,1/18/2021,324245253.8,2021-01-18 00:00:00 UTC,2.127877441,6389510.388,1/18/2021,695815923.2,0.379053895
2021-01-19 00:00:00 UTC,0.798798999,15578227.09,1/19/2021,321117197.4,2021-01-19 00:00:00 UTC,2.248672323,19367896.13,1/19/2021,735315849.8,0.355231392
2021-01-20 00:00:00 UTC,0.907572148,73665038.5,1/20/2021,364844003.6,2021-01-20 00:00:00 UTC,2.158688783,9982330.583,1/20/2021,705891232,0.420427509
2021-01-21 00:00:00 UTC,0.905805392,30003941.4,1/21/2021,364133767.5,2021-01-21 00:00:00 UTC,2.280158943,33993859.4,1/21/2021,745611974.4,0.397255373
2021-01-22 00:00:00 UTC,0.795390513,27888409.68,1/22/2021,319746986.3,2021-01-22 00:00:00 UTC,3.211826383,170872927.8,1/22/2021,1050267227,0.247644305
2021-01-23 00:00:00 UTC,0.813144646,33668779.31,1/23/2021,326884147.6,2021-01-23 00:00:00 UTC,3.135462082,203071421.8,1/23/2021,1025296101,0.259338058
2021-01-24 00:00:00 UTC,0.897635629,26662253.7,1/24/2021,360849522.8,2021-01-24 00:00:00 UTC,2.81326866,49912438.39,1/24/2021,919938851.8,0.319072132
2021-01-25 00:00:00 UTC,0.905033363,30215313.24,1/25/2021,363823411.9,2021-01-25 00:00:00 UTC,2.78562964,37803309.42,1/25/2021,910900892.3,0.324893643
